word	onset	duration
La	0.7	0.25
quatrième	1.0	0.25
planète	1.3	0.25
était	1.6	0.25
celle	1.9000000000000001	0.25
du	2.2	0.25
businessman.	2.5	0.25
Cet	3.3000000000000007	0.25
homme	3.6000000000000005	0.25
était	3.9000000000000004	0.25
si	4.2	0.25
occupé	4.500000000000001	0.25
qu'il	4.800000000000001	0.25
ne	5.1000000000000005	0.25
leva	5.400000000000001	0.25
même	5.700000000000001	0.25
pas	6.000000000000001	0.25
la	6.300000000000001	0.25
tête	6.6000000000000005	0.25
à	6.900000000000001	0.25
l'arrivée	7.200000000000001	0.25
du	7.500000000000001	0.25
petit	7.800000000000002	0.25
prince.	8.100000000000001	0.25
"""bonjour,"	8.900000000000002	0.25
lui	9.200000000000001	0.25
dit	9.5	0.25
celui-ci.	9.8	0.25
Votre	10.600000000000001	0.25
cigarette	10.9	0.25
est	11.200000000000001	0.25
éteinte.	11.5	0.25
-trois	12.3	0.25
et	12.600000000000001	0.25
deux	12.9	0.25
font	13.200000000000001	0.25
cinq.	13.5	0.25
Cinq	14.3	0.25
et	14.600000000000001	0.25
sept	14.9	0.25
douze.	15.200000000000001	0.25
Douze	16.0	0.25
et	16.3	0.25
trois	16.6	0.25
quinze.	16.900000000000002	0.25
Bonjour.	17.700000000000003	0.25
Quinze	18.5	0.25
et	18.8	0.25
sept	19.1	0.25
vingt-deux.	19.400000000000002	0.25
Vingt-deux	20.200000000000003	0.25
et	20.500000000000004	0.25
six	20.8	0.25
vingt-huit.	21.1	0.25
Pas	21.900000000000002	0.25
le	22.200000000000003	0.25
temps	22.500000000000004	0.25
de	22.8	0.25
la	23.1	0.25
rallumer.	23.400000000000002	0.25
Vingt-six	24.200000000000003	0.25
et	24.500000000000004	0.25
cinq	24.8	0.25
trente	25.1	0.25
et	25.400000000000002	0.25
un.	25.700000000000003	0.25
Ouf!	26.500000000000004	0.25
Ça	27.3	0.25
fait	27.6	0.25
donc	27.900000000000002	0.25
cinq	28.200000000000003	0.25
cent	28.500000000000004	0.25
un	28.8	0.25
millions	29.1	0.25
six	29.400000000000002	0.25
cent	29.700000000000003	0.25
vingt-deux	30.000000000000004	0.25
mille	30.300000000000004	0.25
sept	30.6	0.25
cent	30.900000000000002	0.25
trente	31.200000000000003	0.25
et	31.500000000000004	0.25
un.	31.800000000000004	0.25
-cinq	32.6	0.25
cents	32.900000000000006	0.25
millions	33.2	0.25
de	33.5	0.25
quoi?	33.800000000000004	0.25
-hein?	34.60000000000001	0.25
Tu	35.400000000000006	0.25
es	35.7	0.25
toujours	36.0	0.25
là?	36.300000000000004	0.25
Cinq	37.10000000000001	0.25
cent	37.400000000000006	0.25
un	37.7	0.25
millions	38.0	0.25
de...	38.300000000000004	0.25
Je	39.10000000000001	0.25
ne	39.400000000000006	0.25
sais	39.7	0.25
plus...	40.0	0.25
J'ai	40.800000000000004	0.25
tellement	41.10000000000001	0.25
de	41.400000000000006	0.25
travail!	41.7	0.25
Je	42.50000000000001	0.25
suis	42.800000000000004	0.25
sérieux,	43.10000000000001	0.25
moi,	43.400000000000006	0.25
je	43.70000000000001	0.25
ne	44.00000000000001	0.25
m'amuse	44.30000000000001	0.25
pas	44.60000000000001	0.25
à	44.900000000000006	0.25
des	45.20000000000001	0.25
balivernes!	45.50000000000001	0.25
Deux	46.30000000000001	0.25
et	46.60000000000001	0.25
cinq	46.900000000000006	0.25
sept...	47.20000000000001	0.25
-cinq	48.00000000000001	0.25
cent	48.30000000000001	0.25
