word	onset	duration
Il	0.7	0.25
se	1.0	0.25
trouvait	1.3	0.25
dans	1.6	0.25
la	1.9000000000000001	0.25
région	2.2	0.25
des	2.5	0.25
astéroïdes	2.8000000000000007	0.25
325,	3.1000000000000005	0.25
326,	3.4000000000000004	0.25
327,	3.7	0.25
328,	4.000000000000001	0.25
329	4.300000000000001	0.25
et	4.6000000000000005	0.25
330.	4.900000000000001	0.25
Il	5.700000000000001	0.25
commença	6.000000000000001	0.25
donc	6.300000000000001	0.25
par	6.6000000000000005	0.25
les	6.900000000000001	0.25
visiter	7.200000000000001	0.25
pour	7.500000000000001	0.25
y	7.800000000000002	0.25
chercher	8.100000000000001	0.25
une	8.400000000000002	0.25
occupation	8.700000000000001	0.25
et	9.0	0.25
pour	9.3	0.25
s'instruire.	9.600000000000001	0.25
Le	10.4	0.25
premier	10.700000000000001	0.25
était	11.0	0.25
habité	11.3	0.25
par	11.600000000000001	0.25
un	11.9	0.25
roi.	12.200000000000001	0.25
Le	13.0	0.25
roi	13.3	0.25
siégeait,	13.600000000000001	0.25
habillé	13.9	0.25
de	14.200000000000001	0.25
pourpre	14.500000000000002	0.25
et	14.8	0.25
d'hermine,	15.100000000000001	0.25
sur	15.400000000000002	0.25
un	15.700000000000001	0.25
trône	16.0	0.25
très	16.3	0.25
simple	16.6	0.25
et	16.900000000000002	0.25
cependant	17.200000000000003	0.25
majestueux.	17.500000000000004	0.25
"""ah!"	18.3	0.25
Voilà	19.1	0.25
un	19.400000000000002	0.25
"sujet!"","	19.700000000000003	0.25
S'écria	20.500000000000004	0.25
le	20.8	0.25
roi	21.1	0.25
quand	21.400000000000002	0.25
il	21.700000000000003	0.25
aperçut	22.000000000000004	0.25
le	22.3	0.25
petit	22.6	0.25
prince.	22.900000000000002	0.25
Et	23.700000000000003	0.25
le	24.000000000000004	0.25
petit	24.3	0.25
prince	24.6	0.25
se	24.900000000000002	0.25
demanda:	25.200000000000003	0.25
"""comment"	25.500000000000004	0.25
peut-il	25.8	0.25
me	26.1	0.25
reconnaître	26.400000000000002	0.25
puisqu'il	26.700000000000003	0.25
ne	27.000000000000004	0.25
m'a	27.300000000000004	0.25
encore	27.6	0.25
jamais	27.900000000000002	0.25
"vu!"""	28.200000000000003	0.25
Il	29.000000000000004	0.25
ne	29.300000000000004	0.25
savait	29.6	0.25
pas	29.900000000000002	0.25
que,	30.200000000000003	0.25
pour	30.500000000000004	0.25
les	30.800000000000004	0.25
rois,	31.100000000000005	0.25
le	31.400000000000002	0.25
